TransactionID,Amount,TransactionTime,MerchantCategory,Age,CardType,Country,Fraud
4208,77.95,69205,Online,79,Debit,India,0
4209,9.0,83120,Grocery,24,Debit,Germany,0
4210,5.87,50946,Clothing,55,Debit,India,0
4211,11.15,55333,Fuel,48,Credit,USA,0
4212,88.09,27277,Online,44,Credit,UK,0
4213,78.6,50606,Clothing,77,Debit,USA,0
4214,26.62,1933,Grocery,72,Credit,India,0
4215,101.55,33514,Clothing,59,Credit,France,0
4216,171.52,62958,Grocery,49,Credit,India,0
4217,4.25,6827,Fuel,22,Debit,USA,0
4218,68.94,30844,Electronics,50,Debit,Germany,0
4219,116.9,792,Electronics,32,Debit,Germany,0
4220,29.08,39695,Travel,74,Debit,Germany,0
4221,36.78,83187,Travel,22,Credit,Germany,0
4222,95.1,42510,Fuel,37,Credit,Germany,1
4223,228.21,39137,Clothing,55,Credit,Canada,0
4224,166.03,84610,Grocery,54,Debit,UK,0
4225,87.5,73410,Electronics,34,Credit,UK,0
4226,131.02,82212,Grocery,67,Debit,France,0
4227,45.39,39632,Fuel,21,Credit,Germany,0
4228,102.43,36790,Clothing,73,Debit,USA,1
4229,62.77,83568,Grocery,38,Credit,USA,0
4230,21.06,30885,Clothing,72,Credit,India,0
4231,120.98,65214,Electronics,51,Credit,Germany,0
4232,81.3,76544,Grocery,57,Debit,USA,0
4233,44.41,44870,Online,22,Debit,Canada,0
4234,242.29,48110,Electronics,21,Debit,France,0
4235,2.12,5171,Clothing,74,Debit,USA,0
4236,37.95,9589,Fuel,39,Credit,Canada,1
4237,5.86,18077,Online,31,Credit,Canada,0
4238,145.47,64874,Travel,21,Debit,France,0
4239,121.1,72246,Grocery,25,Debit,Germany,0
4240,40.25,85772,Travel,20,Credit,India,0
4241,112.6,38227,Electronics,63,Debit,India,0
4242,50.41,14937,Grocery,46,Debit,UK,0
4243,141.16,9754,Grocery,43,Credit,Germany,0
4244,60.55,25688,Online,67,Credit,USA,0
4245,53.15,7048,Online,72,Debit,India,0
4246,272.92,22568,Online,47,Debit,Canada,0
4247,28.89,75019,Online,29,Debit,France,0
4248,12.83,17545,Fuel,32,Debit,Canada,0
4249,87.84,82949,Clothing,69,Debit,France,0
4250,348.42,45217,Online,69,Debit,USA,0
4251,47.46,48122,Electronics,75,Credit,USA,0
4252,6.4,33746,Grocery,58,Credit,Germany,0
4253,41.45,8709,Travel,19,Credit,USA,0
4254,70.51,25358,Online,18,Debit,USA,1
4255,17.66,11023,Electronics,64,Debit,USA,0
4256,107.32,28756,Fuel,72,Credit,India,0
4257,609.66,63175,Electronics,64,Credit,Germany,0
4258,60.1,54281,Travel,45,Credit,USA,1
4259,43.81,49289,Travel,57,Prepaid,USA,0
4260,51.2,58097,Electronics,52,Credit,Canada,0
4261,12.23,76681,Fuel,51,Debit,Canada,0
4262,214.79,47259,Travel,21,Debit,France,0
4263,53.58,18839,Fuel,35,Debit,India,0
4264,48.98,27410,Grocery,29,Credit,USA,0
4265,107.79,11447,Online,67,Debit,India,1
4266,58.35,75665,Travel,38,Credit,Germany,0
4267,104.48,13907,Electronics,27,Debit,Germany,0
4268,6.34,21637,Clothing,38,Credit,Canada,0
4269,168.05,38196,Clothing,57,Debit,UK,0
4270,282.18,22369,Grocery,42,Debit,France,0
4271,104.63,2589,Clothing,67,Credit,UK,0
4272,309.15,23560,Grocery,34,Debit,India,0
4273,16.42,3034,Online,68,Debit,France,0
4274,64.9,169,Grocery,23,Debit,Canada,0
4275,92.08,3239,Fuel,31,Credit,USA,0
4276,87.16,3415,Fuel,54,Credit,Canada,0
4277,51.33,85488,Fuel,57,Credit,Canada,0
4278,41.26,76944,Travel,57,Credit,France,0
4279,13.56,3484,Fuel,35,Credit,France,0
4280,49.72,53987,Fuel,47,Debit,Germany,0
4281,17.75,18225,Fuel,26,Debit,UK,0
4282,132.56,80459,Fuel,31,Debit,Germany,0
4283,23.42,61104,Travel,63,Debit,Germany,0
4284,6.04,20936,Fuel,69,Credit,UK,0
4285,80.38,39612,Fuel,63,Debit,Germany,0
4286,90.44,84946,Online,34,Debit,France,1
4287,205.5,39952,Travel,79,Debit,India,0
4288,86.03,58945,Fuel,51,Debit,USA,0
4289,42.39,5380,Grocery,63,Credit,USA,0
4290,162.46,50298,Online,76,Debit,Germany,0
4291,77.71,86246,Travel,39,Credit,UK,0
4292,8.26,80821,Clothing,70,Debit,France,0
4293,83.44,27260,Electronics,49,Prepaid,Germany,0
4294,238.62,32879,Travel,29,Debit,France,0
4295,50.47,16143,Online,72,Debit,France,0
4296,35.14,49744,Fuel,74,Credit,Canada,0
4297,15.49,72949,Online,33,Debit,USA,1
4298,16.42,31578,Electronics,39,Debit,India,0
4299,56.7,80262,Electronics,55,Debit,India,0
4300,90.55,57331,Travel,67,Debit,UK,0
4301,8.41,63815,Fuel,56,Credit,India,0
4302,280.62,71519,Fuel,19,Debit,Germany,0
4303,140.7,19178,Grocery,62,Credit,USA,0
4304,88.34,75857,Electronics,72,Debit,USA,0
4305,176.28,60197,Fuel,25,Debit,France,0
4306,8.36,36366,Electronics,61,Debit,Germany,0
4307,64.79,52955,Grocery,18,Credit,Germany,0
4308,99.45,41911,Clothing,58,Debit,France,0
4309,176.41,83422,Electronics,57,Prepaid,Canada,0
4310,153.0,53619,Grocery,58,Debit,Canada,0
4311,32.44,44296,Grocery,22,Credit,France,0
4312,282.82,22791,Grocery,62,Credit,USA,0
4313,13.28,8301,Online,63,Debit,Germany,0
4314,208.05,35779,Travel,53,Credit,India,0
4315,353.84,36894,Fuel,34,Debit,India,0
4316,19.5,79618,Electronics,58,Debit,USA,0
4317,128.04,49250,Travel,47,Debit,India,0
4318,4.11,70994,Online,69,Credit,India,1
4319,51.99,41770,Electronics,32,Debit,Germany,0
4320,72.63,22300,Travel,37,Debit,Germany,0
4321,86.9,68235,Online,53,Prepaid,UK,0
4322,274.79,29485,Fuel,19,Debit,Germany,0
4323,111.55,40285,Grocery,77,Debit,UK,0
4324,65.64,66555,Travel,76,Prepaid,Canada,0
4325,165.9,32471,Travel,62,Debit,Germany,0
4326,300.64,48671,Electronics,21,Debit,France,0
4327,2.23,20270,Grocery,67,Credit,Germany,0
4328,404.68,13698,Fuel,41,Debit,UK,0
4329,9.01,72265,Electronics,65,Debit,India,0
4330,168.41,39729,Clothing,72,Debit,Germany,0
4331,32.9,11171,Clothing,76,Credit,India,0
4332,14.18,79483,Clothing,59,Debit,India,0
4333,57.96,60684,Fuel,19,Debit,Germany,0
4334,103.27,55165,Clothing,63,Debit,Germany,0
4335,47.96,49948,Travel,19,Debit,France,1
4336,5.61,34725,Electronics,67,Credit,Canada,0
4337,91.49,19450,Travel,18,Debit,UK,1
4338,232.69,13300,Clothing,30,Credit,Germany,0
4339,48.32,84600,Electronics,23,Debit,India,0
4340,24.38,4441,Travel,39,Debit,India,0
4341,58.44,19332,Fuel,34,Debit,Germany,0
4342,4.96,20115,Grocery,76,Debit,UK,0
4343,171.75,41997,Travel,66,Debit,Canada,0
4344,175.07,86151,Online,39,Credit,India,0
4345,88.67,13615,Clothing,60,Credit,Canada,0
4346,43.56,14732,Online,23,Debit,Canada,0
4347,160.84,25367,Grocery,69,Credit,France,0
4348,80.9,42738,Fuel,20,Prepaid,India,0
4349,174.83,981,Travel,63,Debit,UK,0
4350,99.82,62881,Fuel,74,Debit,USA,0
4351,153.44,58609,Grocery,23,Credit,France,0
4352,91.27,81666,Online,34,Debit,France,0
4353,53.47,84351,Travel,52,Credit,USA,0
4354,316.88,8566,Clothing,66,Prepaid,France,0
4355,77.9,71885,Electronics,68,Debit,France,0
4356,92.91,10728,Fuel,67,Credit,France,0
4357,24.91,83911,Grocery,54,Debit,India,0
4358,98.26,36214,Travel,64,Debit,India,0
4359,84.77,57935,Online,52,Debit,Germany,0
4360,20.44,45588,Clothing,40,Debit,Germany,0
4361,6.14,18953,Online,25,Debit,India,0
4362,92.72,68408,Clothing,24,Debit,France,0
4363,144.26,74904,Travel,67,Credit,UK,0
4364,74.11,34103,Electronics,27,Debit,USA,0
4365,25.72,70949,Electronics,43,Debit,Germany,0
4366,109.82,49264,Grocery,72,Debit,France,0
4367,8.35,20156,Grocery,27,Debit,Germany,0
4368,58.31,13423,Clothing,36,Debit,Canada,0
4369,17.84,38062,Clothing,40,Credit,UK,0
4370,20.39,42805,Clothing,48,Debit,Canada,0
4371,22.6,1987,Clothing,50,Credit,France,0
4372,48.89,62979,Travel,19,Debit,India,0
4373,5.25,37597,Travel,45,Credit,UK,0
4374,50.72,83905,Electronics,75,Debit,Germany,0
4375,71.68,27868,Grocery,49,Debit,France,0
4376,66.03,76970,Grocery,50,Credit,Canada,0
4377,48.25,63805,Fuel,26,Debit,France,0
4378,182.73,80084,Grocery,78,Credit,USA,0
4379,15.7,16636,Grocery,46,Credit,USA,0
4380,70.46,57467,Online,32,Debit,Canada,1
4381,6.4,17007,Online,35,Credit,USA,0
4382,7.38,76864,Fuel,35,Credit,India,0
4383,85.3,3389,Clothing,71,Debit,France,0
4384,83.48,9458,Fuel,24,Debit,France,0
4385,210.4,68481,Fuel,31,Debit,Germany,0
4386,81.62,74888,Electronics,46,Debit,India,0
4387,321.37,76022,Travel,67,Debit,USA,0
4388,4.99,41400,Grocery,79,Credit,France,0
4389,10.31,67628,Electronics,69,Credit,USA,0
4390,4.51,51857,Travel,36,Credit,UK,0
4391,20.49,64367,Grocery,78,Credit,India,0
4392,77.93,36527,Fuel,22,Debit,USA,0
4393,103.73,70648,Grocery,58,Debit,India,1
4394,4.67,16937,Clothing,67,Credit,Canada,0
4395,291.82,37672,Clothing,62,Debit,France,0
4396,184.62,1112,Fuel,22,Credit,UK,0
4397,35.18,35545,Online,73,Debit,Germany,1
4398,8.03,48355,Clothing,71,Debit,UK,0
4399,18.62,75561,Fuel,69,Debit,India,0
4400,13.58,34082,Electronics,32,Debit,UK,0
4401,13.16,60482,Online,43,Debit,France,0
4402,73.1,79098,Clothing,41,Debit,India,1
4403,28.22,11304,Fuel,36,Debit,India,1
4404,44.34,56625,Fuel,37,Debit,France,0
4405,455.69,72551,Electronics,60,Debit,Canada,0
4406,115.3,44885,Electronics,26,Debit,USA,0
4407,297.56,71246,Online,70,Credit,Germany,0
4408,15.38,12588,Travel,71,Debit,Canada,0
4409,48.15,20967,Clothing,45,Debit,Canada,0
4410,80.91,24256,Fuel,33,Credit,UK,0
4411,7.99,58348,Online,28,Credit,Canada,1
4412,0.42,25052,Online,51,Debit,Germany,0
4413,111.0,80972,Electronics,42,Debit,Germany,0
4414,102.67,58479,Fuel,57,Debit,Canada,0
4415,52.9,80732,Grocery,72,Debit,France,0
4416,67.26,60200,Travel,74,Credit,USA,0
4417,53.69,83625,Travel,38,Prepaid,Germany,0
4418,2.43,83140,Electronics,22,Credit,India,0
4419,40.85,2506,Fuel,28,Prepaid,Canada,0
4420,19.49,20709,Online,60,Debit,USA,0
4421,10.36,58535,Travel,26,Credit,France,0
4422,314.01,44840,Online,28,Debit,Canada,0
4423,91.47,60587,Clothing,54,Debit,Germany,0
4424,130.44,59321,Grocery,58,Credit,Canada,0
4425,37.89,43202,Electronics,18,Debit,France,0
4426,49.95,56588,Travel,43,Debit,UK,0
4427,27.04,3090,Clothing,27,Credit,France,0
4428,10.2,59231,Clothing,76,Debit,India,0
4429,19.73,21552,Grocery,57,Debit,France,0
4430,159.71,80227,Electronics,36,Debit,USA,0
4431,113.18,33741,Electronics,33,Credit,UK,0
4432,79.17,21661,Online,62,Debit,Canada,1
4433,64.45,41025,Electronics,73,Debit,Canada,0
4434,255.66,6092,Clothing,54,Debit,India,0
4435,7.55,35674,Online,67,Credit,UK,0
4436,32.93,570,Electronics,58,Credit,India,0
4437,43.07,12084,Grocery,21,Debit,Canada,0
4438,152.52,65843,Clothing,31,Debit,UK,0
4439,489.48,60752,Fuel,47,Debit,Germany,0
4440,27.53,69278,Grocery,24,Debit,France,0
4441,207.39,765,Grocery,29,Debit,USA,0
4442,177.56,24198,Electronics,41,Debit,USA,0
4443,25.45,61201,Online,56,Credit,Germany,0
4444,50.97,73271,Online,60,Credit,UK,0
4445,52.71,81738,Clothing,39,Debit,France,0
4446,382.68,47199,Electronics,64,Debit,Germany,0
4447,19.95,11377,Online,47,Debit,UK,0
4448,160.52,79833,Travel,77,Debit,France,0
4449,40.68,8036,Fuel,56,Debit,UK,0
4450,131.26,40364,Travel,37,Debit,USA,0
4451,54.47,37443,Electronics,43,Debit,France,0
4452,86.36,1663,Electronics,66,Debit,USA,0
4453,178.74,39244,Online,22,Credit,USA,0
4454,163.05,58391,Grocery,57,Debit,France,0
4455,201.31,77564,Electronics,59,Debit,Germany,0
4456,6.15,85359,Grocery,23,Debit,UK,0
4457,117.78,15077,Clothing,70,Credit,France,0
4458,15.08,57849,Clothing,51,Debit,Canada,0
4459,53.75,19631,Online,75,Debit,USA,0
4460,79.54,52652,Clothing,77,Credit,UK,0
4461,51.54,67446,Travel,22,Credit,France,0
4462,73.32,33500,Travel,27,Credit,Germany,0
4463,566.25,19897,Travel,45,Debit,France,0
4464,14.53,58915,Online,20,Credit,France,0
4465,112.53,37377,Online,30,Credit,India,0
4466,50.42,76670,Travel,65,Credit,Canada,0
4467,14.27,26897,Grocery,64,Debit,UK,0
4468,17.29,47280,Travel,19,Debit,France,0
4469,298.13,57320,Grocery,79,Credit,USA,0
4470,211.69,72592,Clothing,52,Credit,USA,0
4471,237.56,68289,Grocery,69,Credit,India,0
4472,477.16,31941,Electronics,67,Credit,USA,0
4473,23.36,14234,Fuel,79,Debit,France,0
4474,43.92,75172,Electronics,69,Debit,UK,0
4475,110.63,3376,Electronics,69,Credit,India,0
4476,66.13,30783,Online,64,Credit,Canada,0
4477,54.2,41249,Fuel,71,Credit,India,0
4478,44.29,43025,Online,45,Credit,Germany,0
4479,90.09,16447,Grocery,54,Debit,Germany,0
4480,85.71,85865,Travel,40,Debit,UK,0
4481,17.61,16713,Grocery,60,Credit,UK,0
4482,63.82,4858,Fuel,40,Debit,India,0
4483,80.63,51115,Clothing,52,Credit,France,0
4484,84.46,85008,Grocery,58,Credit,France,0
4485,23.59,59834,Electronics,56,Debit,Germany,0
4486,135.58,82060,Fuel,72,Credit,UK,0
4487,2.55,4539,Fuel,49,Debit,UK,0
4488,43.82,63983,Grocery,19,Credit,France,0
4489,151.51,18857,Grocery,64,Debit,Germany,0
4490,82.99,5364,Online,61,Credit,France,1
4491,30.27,65985,Online,65,Credit,France,0
4492,118.73,59169,Electronics,75,Debit,India,0
4493,83.79,86366,Fuel,33,Credit,UK,0
4494,159.08,21078,Clothing,33,Credit,India,0
4495,132.81,37574,Clothing,68,Credit,India,0
4496,94.19,869,Fuel,20,Prepaid,France,0
4497,66.98,62624,Electronics,45,Debit,Germany,0
4498,14.29,40075,Online,46,Debit,France,1
4499,30.29,3659,Online,71,Debit,Canada,0
4500,54.32,36370,Online,37,Prepaid,Germany,0
4501,91.45,58185,Clothing,53,Debit,UK,0
4502,72.09,79921,Clothing,50,Debit,Canada,0
4503,33.99,43751,Electronics,39,Debit,Canada,0
4504,0.65,62758,Clothing,25,Debit,Canada,0
4505,68.57,84873,Grocery,73,Credit,USA,0
4506,33.63,5131,Clothing,64,Debit,UK,0
4507,132.65,1358,Online,41,Credit,France,0
4508,2.42,57371,Electronics,70,Debit,Germany,0
4509,87.91,82307,Fuel,75,Credit,Canada,0
4510,283.83,79139,Fuel,71,Debit,USA,0
4511,19.17,16246,Electronics,54,Debit,Canada,0
4512,63.8,17216,Grocery,37,Debit,Germany,0
4513,9.59,41209,Fuel,29,Debit,Germany,0
4514,98.26,42987,Online,37,Debit,USA,1
4515,79.97,20577,Fuel,37,Debit,USA,0
4516,52.32,42320,Fuel,21,Debit,UK,0
4517,73.68,11301,Online,47,Debit,India,1
4518,226.89,75051,Clothing,48,Credit,Canada,0
4519,21.85,891,Grocery,39,Debit,USA,0
4520,2.28,21972,Online,32,Credit,Canada,0
4521,197.81,50457,Online,55,Prepaid,India,0
4522,86.07,54435,Travel,54,Debit,India,0
4523,221.33,20932,Electronics,45,Debit,India,0
4524,90.87,4192,Grocery,28,Debit,India,0
4525,166.16,16128,Clothing,31,Debit,USA,0
4526,56.15,22836,Travel,28,Credit,Canada,0
4527,138.57,24837,Online,26,Debit,Germany,1
4528,244.23,22778,Travel,41,Debit,Canada,0
4529,84.89,43130,Clothing,27,Debit,Canada,0
4530,19.94,16708,Travel,55,Credit,USA,0
4531,31.31,24232,Travel,60,Credit,USA,0
4532,22.15,57266,Travel,58,Prepaid,France,0
4533,28.35,39412,Online,54,Credit,France,0
4534,36.59,4782,Online,59,Debit,UK,0
4535,81.0,61196,Electronics,49,Debit,India,0
4536,88.67,26315,Fuel,37,Debit,India,0
4537,55.6,10052,Grocery,31,Debit,France,0
4538,95.56,19521,Electronics,55,Debit,Germany,0
4539,8.51,69434,Clothing,21,Debit,UK,0
4540,9.19,82755,Travel,41,Debit,Canada,0
4541,18.85,69690,Online,49,Debit,Germany,0
4542,73.0,35546,Travel,72,Credit,France,0
4543,24.08,79345,Online,70,Credit,Canada,0
4544,33.31,25972,Grocery,27,Debit,Germany,0
4545,51.13,78059,Electronics,71,Debit,India,0
4546,167.06,64385,Electronics,60,Debit,France,0
4547,1.4,22030,Clothing,33,Credit,Canada,0
4548,104.8,40376,Electronics,56,Prepaid,Germany,0
4549,110.53,85641,Electronics,49,Debit,UK,0
4550,160.27,77400,Fuel,35,Debit,UK,0
4551,269.94,78412,Grocery,42,Debit,USA,0
4552,2.03,18055,Travel,24,Debit,Canada,0
4553,16.7,25493,Electronics,73,Credit,France,0
4554,217.31,74861,Clothing,79,Debit,France,1
4555,61.34,36775,Travel,70,Prepaid,Canada,0
4556,83.15,51057,Online,64,Debit,France,0
4557,108.78,85909,Electronics,68,Credit,India,0
4558,113.65,36253,Electronics,35,Debit,India,0
4559,268.44,51884,Travel,64,Debit,France,1
4560,579.24,76497,Online,35,Credit,Canada,0
4561,127.35,17705,Fuel,20,Credit,Germany,0
4562,33.86,44676,Grocery,18,Credit,India,0
4563,211.82,79045,Fuel,50,Credit,Canada,0
4564,5.05,7101,Clothing,24,Credit,France,0
4565,26.28,62495,Travel,27,Debit,India,0
4566,227.68,4743,Electronics,61,Credit,Canada,0
4567,29.6,8951,Fuel,76,Credit,USA,0
4568,24.93,7014,Grocery,25,Debit,UK,0
4569,14.86,36180,Clothing,71,Debit,USA,0
4570,195.98,56977,Fuel,49,Credit,France,0
4571,69.33,59534,Electronics,40,Credit,Canada,0
4572,112.36,63209,Grocery,34,Debit,UK,0
4573,27.32,41908,Electronics,31,Credit,Germany,0
4574,141.9,50918,Electronics,34,Credit,France,0
4575,142.71,8219,Clothing,42,Debit,Germany,0
4576,37.48,7163,Grocery,38,Credit,Germany,0
4577,52.88,2470,Online,72,Debit,India,0
4578,23.53,16543,Electronics,23,Debit,India,0
4579,375.34,19276,Grocery,37,Debit,UK,0
4580,103.73,36881,Electronics,66,Credit,UK,0
4581,272.64,78950,Fuel,37,Debit,Canada,0
4582,36.15,7749,Fuel,75,Credit,India,0
4583,152.28,24182,Grocery,43,Debit,UK,0
4584,145.18,77450,Clothing,49,Credit,Canada,0
4585,117.65,80543,Online,25,Credit,USA,1
4586,337.08,21383,Fuel,62,Credit,France,0
4587,50.01,78578,Clothing,65,Credit,USA,0
4588,14.01,25412,Online,61,Credit,France,1
4589,111.39,13181,Fuel,76,Debit,Canada,0
4590,130.68,44898,Online,46,Debit,India,0
4591,85.58,59630,Travel,34,Debit,USA,0
4592,23.17,3405,Electronics,35,Credit,Germany,0
4593,70.21,10862,Grocery,57,Debit,USA,0
4594,37.42,54679,Fuel,35,Debit,UK,0
4595,55.77,28688,Fuel,28,Credit,USA,0
4596,103.63,48017,Electronics,62,Credit,India,0
4597,136.73,12939,Fuel,29,Credit,India,0
4598,26.43,39585,Fuel,32,Debit,UK,0
4599,51.97,22942,Travel,43,Debit,France,0
4600,31.36,5272,Fuel,74,Debit,UK,0
4601,22.14,44134,Fuel,20,Debit,Canada,0
4602,152.96,24265,Fuel,20,Debit,France,0
4603,239.97,48192,Clothing,55,Debit,India,0
4604,46.24,28668,Fuel,52,Debit,India,0
4605,139.14,81560,Electronics,26,Debit,Canada,0
4606,227.3,69283,Travel,60,Debit,France,0
4607,187.16,9297,Fuel,57,Debit,USA,0
4608,20.19,64005,Online,21,Credit,USA,0
4609,313.02,58434,Travel,71,Credit,UK,0
4610,47.27,64749,Travel,73,Credit,India,0
4611,41.44,1607,Online,37,Debit,USA,0
4612,6.45,59183,Electronics,32,Prepaid,India,0
4613,66.59,56305,Clothing,46,Credit,UK,0
4614,11.54,27973,Electronics,22,Debit,Germany,0
4615,28.57,23117,Clothing,56,Debit,India,0
4616,38.12,81986,Grocery,57,Debit,Germany,0
4617,165.46,81071,Online,24,Credit,India,1
4618,208.34,7645,Travel,25,Debit,France,0
4619,36.02,42238,Travel,49,Credit,Canada,0
4620,195.69,69694,Travel,53,Debit,Germany,0
4621,194.65,41773,Online,50,Prepaid,France,0
4622,144.67,16786,Online,71,Credit,Canada,0
4623,15.86,40693,Clothing,54,Prepaid,France,0
4624,117.22,26578,Travel,49,Debit,UK,0
4625,290.09,46408,Electronics,60,Debit,UK,0
4626,114.74,69702,Clothing,53,Credit,USA,0
4627,40.29,84845,Travel,51,Credit,Germany,1
4628,69.43,15076,Online,66,Debit,USA,0
4629,103.77,19377,Online,42,Credit,Germany,0
4630,71.45,9278,Online,61,Debit,UK,0
4631,12.78,64808,Travel,49,Debit,UK,0
4632,37.41,33539,Online,19,Debit,Canada,1
4633,162.15,11440,Grocery,26,Credit,Canada,0
4634,197.63,26245,Online,55,Debit,UK,0
4635,14.77,22097,Travel,46,Credit,Germany,0
4636,304.46,73703,Clothing,55,Debit,UK,0
4637,39.87,67092,Online,35,Credit,USA,0
4638,108.56,1151,Fuel,39,Credit,France,0
4639,139.36,21698,Grocery,52,Debit,Canada,0
4640,167.1,17601,Travel,32,Debit,Germany,0
4641,291.41,26807,Online,24,Credit,France,0
4642,37.53,45302,Fuel,30,Credit,USA,0
4643,195.55,85864,Travel,59,Debit,India,0
4644,14.12,8039,Clothing,53,Debit,Canada,0
4645,122.09,47427,Grocery,33,Debit,UK,0
4646,135.47,71839,Online,58,Debit,Canada,0
4647,113.23,58049,Clothing,38,Debit,Canada,0
4648,29.08,19053,Travel,45,Credit,Canada,0
4649,206.39,86298,Fuel,27,Debit,USA,0
4650,18.5,55413,Travel,36,Debit,India,0
4651,5.51,65958,Travel,34,Credit,Germany,0
4652,126.4,31275,Grocery,18,Debit,USA,0
4653,64.53,26597,Online,30,Credit,Germany,0
4654,189.11,77521,Clothing,53,Credit,France,0
4655,48.35,68908,Grocery,64,Debit,France,0
4656,18.43,81619,Fuel,75,Debit,Germany,0
4657,181.06,55188,Online,59,Debit,France,0
4658,79.61,34710,Grocery,37,Debit,France,0
4659,20.97,75486,Fuel,58,Debit,UK,0
4660,127.43,49050,Fuel,57,Prepaid,Germany,0
4661,71.56,49249,Clothing,69,Debit,Germany,0
4662,92.71,34247,Travel,23,Credit,India,0
4663,61.79,70162,Fuel,40,Debit,Canada,0
4664,176.44,26408,Fuel,59,Credit,UK,0
4665,176.94,76313,Travel,41,Credit,USA,0
4666,123.58,70683,Electronics,69,Credit,UK,0
4667,11.14,5443,Fuel,66,Debit,USA,0
4668,182.54,79,Online,22,Debit,Germany,0
4669,111.17,38345,Grocery,49,Debit,UK,0
4670,119.41,12901,Travel,63,Credit,India,0
4671,45.1,67759,Travel,34,Credit,Canada,0
4672,211.43,42732,Travel,28,Debit,France,0
4673,129.23,79304,Online,44,Credit,USA,0
4674,11.94,17507,Travel,21,Credit,France,0
4675,52.39,81785,Online,40,Debit,Canada,0
4676,217.49,35391,Clothing,40,Debit,Germany,0
4677,4.83,34171,Electronics,66,Credit,Germany,0
4678,325.49,51730,Travel,74,Debit,Germany,0
4679,113.68,7485,Electronics,51,Credit,France,0
4680,99.8,37748,Travel,38,Credit,Canada,0
4681,31.55,3878,Online,39,Debit,Germany,0
4682,28.61,1949,Grocery,18,Credit,Germany,0
4683,284.83,85380,Electronics,49,Debit,France,0
4684,35.42,20881,Electronics,79,Credit,Germany,0
4685,149.39,51306,Online,45,Debit,Canada,0
4686,49.94,9958,Electronics,35,Debit,USA,0
4687,15.0,59185,Clothing,24,Credit,UK,0
4688,1.08,8697,Online,71,Debit,USA,0
4689,78.58,15493,Electronics,55,Credit,Germany,0
4690,372.05,42801,Electronics,23,Debit,Canada,0
4691,46.07,21199,Electronics,31,Debit,Canada,0
4692,44.19,65792,Online,47,Credit,Germany,0
4693,42.17,34488,Grocery,72,Debit,Germany,0
4694,73.51,30493,Fuel,75,Prepaid,Germany,0
4695,58.1,49002,Travel,61,Debit,France,0
4696,211.96,23731,Electronics,63,Debit,Canada,0
4697,70.43,7076,Fuel,31,Debit,UK,0
4698,70.88,1071,Fuel,61,Credit,France,0
4699,14.89,67602,Electronics,58,Debit,France,0
4700,405.93,41410,Electronics,26,Debit,Canada,0
4701,28.76,54327,Travel,48,Credit,Germany,0
4702,7.62,61072,Fuel,19,Debit,USA,0
4703,108.81,41041,Grocery,35,Debit,Canada,0
4704,90.48,53326,Fuel,22,Debit,USA,0
4705,53.64,38549,Grocery,43,Debit,India,0
4706,54.85,53096,Clothing,40,Debit,Canada,0
4707,153.74,55578,Grocery,29,Debit,UK,0
4708,21.78,46390,Travel,31,Debit,Canada,0
4709,171.62,46052,Online,77,Debit,India,0
4710,104.62,43167,Electronics,30,Debit,France,0
4711,54.3,54587,Clothing,52,Credit,India,0
4712,61.25,61292,Fuel,64,Credit,India,0
4713,29.66,75419,Grocery,32,Debit,Canada,0
4714,139.48,42139,Clothing,52,Credit,India,0
4715,71.92,10707,Online,69,Credit,UK,0
4716,38.69,13140,Grocery,36,Prepaid,Canada,0
4717,90.65,11093,Travel,32,Debit,USA,0
4718,545.72,82036,Fuel,68,Credit,USA,0
4719,57.14,72043,Fuel,25,Debit,India,0
4720,253.44,5830,Grocery,40,Credit,Canada,0
4721,42.31,30608,Online,30,Debit,UK,0
4722,5.63,47287,Electronics,40,Debit,USA,1
4723,22.85,33427,Electronics,48,Debit,Germany,0
4724,54.25,84042,Fuel,47,Debit,Canada,0
4725,24.8,28395,Online,59,Debit,Canada,0
4726,0.02,17970,Fuel,19,Debit,USA,0
4727,246.51,70218,Electronics,28,Debit,USA,0
4728,185.71,76475,Fuel,42,Credit,UK,0
4729,135.59,74362,Grocery,46,Credit,UK,0
4730,18.37,23371,Travel,39,Debit,USA,0
4731,12.82,19266,Grocery,79,Debit,Germany,0
4732,7.0,19195,Travel,36,Debit,Germany,0
4733,128.75,27315,Online,26,Debit,India,1
4734,264.24,83804,Electronics,58,Debit,India,0
4735,56.31,75246,Online,55,Debit,USA,0
4736,12.69,41581,Online,46,Credit,USA,1
4737,71.82,45537,Electronics,27,Debit,USA,0
4738,42.9,79697,Clothing,39,Debit,Canada,0
4739,46.97,75265,Clothing,41,Debit,Germany,0
4740,97.11,22184,Fuel,25,Debit,France,0
4741,126.84,23279,Clothing,64,Credit,India,0
4742,11.72,26570,Grocery,23,Debit,India,0
4743,3.62,43030,Travel,24,Debit,France,0
4744,517.26,62245,Online,37,Credit,USA,0
4745,26.49,55467,Fuel,34,Debit,India,0
4746,5.53,35133,Online,53,Debit,Germany,0
4747,21.06,78731,Electronics,25,Debit,France,0
4748,3.97,43805,Clothing,77,Debit,Germany,0
4749,49.73,43998,Electronics,30,Debit,Canada,0
4750,162.15,17238,Fuel,41,Credit,USA,0
4751,41.74,81088,Travel,63,Debit,India,0
4752,58.73,68264,Grocery,67,Debit,Germany,0
4753,112.57,48245,Clothing,48,Credit,France,0
